path,classification,reason,canonical_replacement,recovery_branch,recovery_tag,recovery_commit,kind
research/case_a_read_anchored_dual_release/run/shaper_preload_microbench.sh,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/case_a_read_anchored_dual_release/setup/.gitkeep,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/case_a_read_anchored_dual_release/setup/case_a_dual_min_setup.py,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/case_a_read_anchored_dual_release/setup/case_a_dual_release_contract.py,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/case_a_read_anchored_dual_release/setup/case_a_read_anchored_dual_release_setup.py,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/case_a_read_anchored_dual_release/setup/four_queue_dequeue_oracle_setup.py,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/case_a_read_anchored_dual_release/setup/four_queue_oracle_setup.py,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/case_a_read_anchored_dual_release/setup/test_trial_isolation.py,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/defense2_pktgen/design/REQUEST_TRIGGERED_PKTGEN_DESIGN.md,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/defense2_pktgen/evidence/REQUEST_TRIGGERED_PKTGEN_IMPLEMENTATION_REPORT.md,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/defense2_pktgen/evidence/compile_iterations.md,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/defense2_pktgen/p4/.gitignore,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/defense2_pktgen/p4/dnp3_timing_normalizer_pktgen.p4,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/defense2_pktgen/run/clrt.py,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/defense2_pktgen/run/dnp3_crc.py,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/defense2_pktgen/run/fgate_inject.py,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/defense2_pktgen/run/poll_pktgen.py,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/defense2_pktgen/run/read_pktgen.py,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/defense2_pktgen/run/run_pktgen.sh,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/defense2_pktgen/setup/dnp3_timing_normalizer_pktgen_setup.py,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/RESULTS.md,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/collect_native.sh,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_ion7550/ackmode_192_168_10_7.pcap,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_ion7550/ackmode_192_168_10_8.pcap,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_ion7550/ackmode_ion7550.json,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_ion7550/ackmode_ion7550_split.json,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_ion7550/ackmode_ion7550_split.pcap,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_ion7550/ackmode_sel751.json,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/ion7550_r1.json,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/ion7550_r1.pcap,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/ion7550_r2.json,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/ion7550_r2.pcap,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/ion7550_r3.json,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/ion7550_r3.pcap,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/ion7550_r4.json,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/ion7550_r4.pcap,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/sel751_r1.json,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/sel751_r1.pcap,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/sel751_r2.json,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/sel751_r2.pcap,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/sel751_r3.json,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/sel751_r3.pcap,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/sel751_r4.json,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/evidence/20260803_native/sel751_r4.pcap,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/fig_native_clrt.py,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/out/fig_native_clrt.pdf,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/out/fig_native_clrt.png,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/device_ack_mode/probe_ack_mode.py,COMPILER_PROBE,Compile/feasibility probe; no final result depends on it,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/ditto_comparison/DECOY_CROB_PADDING.md,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/ditto_comparison/DEFENSE4_GRID_DESIGN.md,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/ditto_comparison/DITTO_VS_DEFENSE3.md,DEFENSE_1_3_DEV,Earlier defense development; not an exact dependency of the final timing artifacts,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
research/ibspg_controlled_drain/IBSPG_CONTROLLED_DRAIN_RESULT.md,EARLIER_RESEARCH,"Earlier research line (queue studies, feasibility, prototypes) superseded by the final timing evidence",none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
